nodename,timestamp,cpu_load,mem_load,power
comput2,2023-05-11 17:20:29,19.64,1.3106,360
comput2,2023-05-11 17:20:52,19.68,1.3096,384
comput2,2023-05-11 17:21:09,19.66,1.3089,372
comput2,2023-05-11 17:21:27,19.69,1.309,366
comput2,2023-05-11 17:21:46,16.1,1.3069,360
comput2,2023-05-11 17:22:04,16.08,1.3153,366
comput2,2023-05-11 17:22:21,16.08,1.3149,366
comput2,2023-05-11 17:22:39,16.13,1.3149,360
comput2,2023-05-11 17:22:57,16.14,1.31,366
comput2,2023-05-11 17:23:11,16.49,1.3154,354
comput2,2023-05-11 17:23:28,16.92,1.3169,354
comput2,2023-05-11 17:23:50,16.08,1.317,360
comput2,2023-05-11 17:24:08,16.08,1.3192,372
comput2,2023-05-11 17:24:24,16.14,1.3184,372
comput2,2023-05-11 17:24:40,16.15,1.3182,348
comput2,2023-05-11 17:24:58,16.1,1.317,372
comput2,2023-05-11 17:25:14,16.1,1.3168,366
comput2,2023-05-11 17:25:31,16.67,1.3212,342
comput2,2023-05-11 17:25:57,16.17,1.3198,354
comput2,2023-05-11 17:26:17,16.1,1.3196,378
comput2,2023-05-11 17:26:36,16.11,1.3184,372
comput2,2023-05-11 17:27:02,16.12,1.3181,354
comput2,2023-05-11 17:27:18,16.08,1.313,360
comput2,2023-05-11 17:27:34,17.05,1.315,348
comput2,2023-05-11 17:27:56,16.24,1.312,366
comput2,2023-05-11 17:28:10,16.1,1.3122,366
comput2,2023-05-11 17:28:31,16.1,1.3121,366
comput2,2023-05-11 17:28:54,16.11,1.3122,360
comput2,2023-05-11 17:29:10,16.12,1.3126,372
comput2,2023-05-11 17:29:27,16.11,1.3135,372
comput2,2023-05-11 17:29:44,16.09,1.3129,366
comput2,2023-05-11 17:30:01,16.08,1.3126,372
comput2,2023-05-11 17:30:21,16.17,1.3151,360
comput2,2023-05-11 17:30:41,16.13,1.3133,360
comput2,2023-05-11 17:30:57,16.1,1.3124,372
comput2,2023-05-11 17:31:20,16.09,1.3122,372
comput2,2023-05-11 17:31:37,16.17,1.3135,366
comput2,2023-05-11 17:31:55,16.1,1.3132,372
comput2,2023-05-11 17:32:14,16.07,1.314,372
comput2,2023-05-11 17:32:35,17.29,1.315,366
comput2,2023-05-11 17:32:59,16.16,1.3134,360
comput2,2023-05-11 17:33:15,16.13,1.3136,360
comput2,2023-05-11 17:33:32,16.08,1.3133,366
comput2,2023-05-11 17:33:56,16.13,1.3134,366
comput2,2023-05-11 17:34:13,16.08,1.3142,366
comput2,2023-05-11 17:34:29,16.07,1.3138,372
comput2,2023-05-11 17:34:52,16.07,1.3128,366
comput2,2023-05-11 17:35:08,16.1,1.3136,372
comput2,2023-05-11 17:35:25,16.08,1.315,354
comput2,2023-05-11 17:35:46,16.15,1.3151,372
comput2,2023-05-11 17:36:03,16.14,1.3159,366
comput2,2023-05-11 17:36:18,16.09,1.3163,360
comput2,2023-05-11 17:36:38,16.09,1.316,366
comput2,2023-05-11 17:36:57,16.5,1.3171,366
comput2,2023-05-11 17:37:11,16.11,1.3173,360
comput2,2023-05-11 17:37:27,17.19,1.3186,348
comput2,2023-05-11 17:37:42,16.09,1.3163,372
comput2,2023-05-11 17:37:58,16.09,1.316,366
comput2,2023-05-11 17:38:12,16.24,1.3167,348
comput2,2023-05-11 17:38:30,16.08,1.3158,360
comput2,2023-05-11 17:38:53,16.08,1.3149,354
comput2,2023-05-11 17:39:09,16.1,1.3147,360
comput2,2023-05-11 17:39:26,16.09,1.3143,372
comput2,2023-05-11 17:39:43,16.26,1.3148,372
comput2,2023-05-11 17:40:01,16.48,1.315,378
comput2,2023-05-11 17:40:23,16.1,1.314,366
comput2,2023-05-11 17:40:40,16.08,1.316,366
comput2,2023-05-11 17:40:56,16.26,1.3198,354
comput2,2023-05-11 17:41:16,16.08,1.3186,366
comput2,2023-05-11 17:41:33,16.09,1.3192,366
comput2,2023-05-11 17:41:55,16.1,1.3187,366
comput2,2023-05-11 17:42:13,16.09,1.3215,354
comput2,2023-05-11 17:42:30,16.11,1.322,360
comput2,2023-05-11 17:42:46,16.13,1.3236,360
comput2,2023-05-11 17:43:01,16.15,1.3256,378
comput2,2023-05-11 17:43:20,16.12,1.3247,366
comput2,2023-05-11 17:43:41,16.09,1.325,360
comput2,2023-05-11 17:43:59,16.18,1.324,360
comput2,2023-05-11 17:44:13,16.15,1.3249,360
comput2,2023-05-11 17:44:29,16.11,1.3256,366
comput2,2023-05-11 17:44:51,16.1,1.3243,360
comput2,2023-05-11 17:45:11,16.09,1.3256,360
comput2,2023-05-11 17:45:26,16.11,1.3251,360
comput2,2023-05-11 17:45:44,16.09,1.3249,372
comput2,2023-05-11 17:46:03,16.08,1.325,360
comput2,2023-05-11 17:46:20,16.08,1.3247,366
comput2,2023-05-11 17:46:35,16.15,1.3256,366
comput2,2023-05-11 17:46:57,16.68,1.3289,366
comput2,2023-05-11 17:47:16,16.15,1.3296,378
comput2,2023-05-11 17:47:31,16.1,1.329,360
comput2,2023-05-11 17:47:46,16.09,1.3278,360
comput2,2023-05-11 17:48:01,16.38,1.3288,354
comput2,2023-05-11 17:48:22,16.08,1.3282,366
comput2,2023-05-11 17:48:40,16.12,1.3276,360
comput2,2023-05-11 17:48:57,16.11,1.3284,366
comput2,2023-05-11 17:49:13,16.22,1.3293,372
comput2,2023-05-11 17:49:27,16.11,1.3282,378
comput2,2023-05-11 17:49:42,16.09,1.3285,366
comput2,2023-05-11 17:49:57,16.11,1.3296,354
comput2,2023-05-11 17:50:13,16.24,1.329,348
comput2,2023-05-11 17:50:33,16.69,1.3316,378
comput2,2023-05-11 17:50:54,16.08,1.3305,366
comput2,2023-05-11 17:51:09,16.17,1.3303,372
comput2,2023-05-11 17:51:34,16.17,1.3297,384
comput2,2023-05-11 17:51:59,16.17,1.328,360
comput2,2023-05-11 17:52:15,16.1,1.3293,378
comput2,2023-05-11 17:52:30,16.08,1.3287,348
comput2,2023-05-11 17:52:45,16.1,1.3333,354
comput2,2023-05-11 17:52:59,16.15,1.3347,378
comput2,2023-05-11 17:53:13,16.22,1.3345,354
comput2,2023-05-11 17:53:33,16.09,1.334,366
comput2,2023-05-11 17:53:55,16.1,1.3345,366
comput2,2023-05-11 17:54:10,16.09,1.3335,354
comput2,2023-05-11 17:54:26,16.08,1.3343,342
comput2,2023-05-11 17:54:46,16.1,1.3349,372
comput2,2023-05-11 17:55:01,16.38,1.3347,366
comput2,2023-05-11 17:55:16,16.08,1.3344,348
comput2,2023-05-11 17:55:31,16.72,1.3381,360
comput2,2023-05-11 17:55:54,16.09,1.3365,366
comput2,2023-05-11 17:56:10,16.11,1.3355,354
comput2,2023-05-11 17:56:25,16.11,1.336,366
comput2,2023-05-11 17:56:40,16.12,1.335,366
comput2,2023-05-11 17:56:57,16.1,1.3345,360
comput2,2023-05-11 17:57:10,16.1,1.3347,360
comput2,2023-05-11 17:57:25,16.08,1.334,360
comput2,2023-05-11 17:57:44,16.11,1.334,366
comput2,2023-05-11 17:58:03,14.36,1.3062,372
comput2,2023-05-11 17:58:18,14.32,1.3072,354
comput2,2023-05-11 17:58:33,14.42,1.307,372
comput2,2023-05-11 17:58:58,14.33,1.3079,360
comput2,2023-05-11 17:59:13,14.44,1.3079,354
comput2,2023-05-11 17:59:28,14.3,1.3071,360
comput2,2023-05-11 17:59:42,14.31,1.307,348
comput2,2023-05-11 17:59:56,14.33,1.3065,360
comput2,2023-05-11 18:00:10,14.32,1.307,360
comput2,2023-05-11 18:00:32,14.32,1.3083,342
comput2,2023-05-11 18:00:57,14.35,1.3098,360
comput2,2023-05-11 18:01:15,14.33,1.308,354
comput2,2023-05-11 18:01:32,14.33,1.3089,354
comput2,2023-05-11 18:01:56,14.56,1.3091,360
comput2,2023-05-11 18:02:14,14.46,1.3103,348
comput2,2023-05-11 18:02:29,14.28,1.3097,354
comput2,2023-05-11 18:02:46,14.3,1.3095,342
comput2,2023-05-11 18:03:00,14.56,1.3096,372
comput2,2023-05-11 18:03:16,14.35,1.3102,354
comput2,2023-05-11 18:03:39,14.33,1.3089,372
comput2,2023-05-11 18:03:56,14.32,1.3081,336
comput2,2023-05-11 18:04:10,14.33,1.3078,360
comput2,2023-05-11 18:04:24,14.33,1.3074,360
comput2,2023-05-11 18:04:38,14.31,1.3075,360
comput2,2023-05-11 18:04:57,14.3,1.3075,348
comput2,2023-05-11 18:05:15,14.78,1.3085,342
comput2,2023-05-11 18:05:30,14.28,1.309,366
comput2,2023-05-11 18:05:46,14.32,1.308,360
comput2,2023-05-11 18:06:06,14.38,1.3093,348
comput2,2023-05-11 18:06:25,14.3,1.3099,372
comput2,2023-05-11 18:06:42,14.3,1.3091,372
comput2,2023-05-11 18:06:57,14.33,1.3104,342
comput2,2023-05-11 18:07:15,14.41,1.31,354
comput2,2023-05-11 18:07:33,14.3,1.3097,348
comput2,2023-05-11 18:07:56,14.32,1.3094,348
comput2,2023-05-11 18:08:14,14.44,1.31,354
comput2,2023-05-11 18:08:37,14.35,1.3101,360
comput2,2023-05-11 18:09:02,14.31,1.3113,360
comput2,2023-05-11 18:09:18,14.32,1.3121,366
comput2,2023-05-11 18:09:33,14.34,1.3105,348
comput2,2023-05-11 18:09:57,14.33,1.3103,372
comput2,2023-05-11 18:10:13,14.35,1.3101,366
comput2,2023-05-11 18:10:29,14.3,1.3092,360
comput2,2023-05-11 18:10:44,14.31,1.3086,354
comput2,2023-05-11 18:11:03,14.3,1.3102,342
comput2,2023-05-11 18:11:21,14.43,1.3108,342
comput2,2023-05-11 18:11:39,14.33,1.3102,366
comput2,2023-05-11 18:11:58,14.93,1.3102,354
comput2,2023-05-11 18:12:15,14.33,1.3118,354
comput2,2023-05-11 18:12:32,14.28,1.312,354
comput2,2023-05-11 18:12:55,14.5,1.3115,348
comput2,2023-05-11 18:13:11,14.33,1.31,360
comput2,2023-05-11 18:13:26,14.35,1.3097,360
comput2,2023-05-11 18:13:57,14.32,1.3103,354
comput2,2023-05-11 18:14:17,14.3,1.3102,354
comput2,2023-05-11 18:14:33,14.3,1.31,372
comput2,2023-05-11 18:14:57,14.33,1.3096,354
comput2,2023-05-11 18:15:15,14.46,1.3098,372
comput2,2023-05-11 18:15:31,14.33,1.3093,360
comput2,2023-05-11 18:15:55,14.32,1.3087,372
comput2,2023-05-11 18:16:12,14.3,1.309,336
comput2,2023-05-11 18:16:30,14.31,1.3096,354
comput2,2023-05-11 18:16:55,14.98,1.3109,366
comput2,2023-05-11 18:17:12,14.33,1.3111,360
comput2,2023-05-11 18:17:29,14.32,1.3101,366
comput2,2023-05-11 18:17:51,14.31,1.3097,366
comput2,2023-05-11 18:18:09,14.28,1.3093,360
comput2,2023-05-11 18:18:25,14.31,1.3094,360
comput2,2023-05-11 18:18:43,14.31,1.3094,348
comput2,2023-05-11 18:18:59,14.37,1.3101,378
comput2,2023-05-11 18:19:16,14.51,1.3104,360
comput2,2023-05-11 18:19:34,14.45,1.3104,360
comput2,2023-05-11 18:19:58,14.31,1.3096,348
comput2,2023-05-11 18:20:14,14.44,1.3102,354
comput2,2023-05-11 18:20:31,14.31,1.3099,372
comput2,2023-05-11 18:20:56,14.55,1.3095,366
comput2,2023-05-11 18:21:13,14.31,1.3091,360
comput2,2023-05-11 18:21:36,14.31,1.31,348
comput2,2023-05-11 18:21:58,14.3,1.3115,348
comput2,2023-05-11 18:22:14,14.28,1.3111,354
comput2,2023-05-11 18:22:30,14.3,1.3103,372
comput2,2023-05-11 18:22:58,14.31,1.3113,354
comput2,2023-05-11 18:23:15,14.55,1.3112,360
comput2,2023-05-11 18:23:29,14.31,1.3104,360
comput2,2023-05-11 18:23:43,14.28,1.3106,360
comput2,2023-05-11 18:23:59,14.33,1.3112,354
comput2,2023-05-11 18:24:12,14.31,1.3109,348
comput2,2023-05-11 18:24:31,14.31,1.311,342
comput2,2023-05-11 18:24:59,14.39,1.3109,372
comput2,2023-05-11 18:25:17,14.3,1.311,348
comput2,2023-05-11 18:25:33,14.31,1.3103,360
comput2,2023-05-11 18:25:56,14.32,1.3103,354
comput2,2023-05-11 18:26:12,14.31,1.3106,366
comput2,2023-05-11 18:26:32,14.3,1.3107,348
comput2,2023-05-11 18:26:55,14.28,1.312,360
comput2,2023-05-11 18:27:13,14.31,1.312,360
comput2,2023-05-11 18:27:36,14.33,1.3115,342
comput2,2023-05-11 18:27:58,14.3,1.3117,366
comput2,2023-05-11 18:28:13,14.3,1.311,354
comput2,2023-05-11 18:28:38,14.31,1.3141,348
comput2,2023-05-11 18:28:59,14.37,1.312,354
comput2,2023-05-11 18:29:13,14.3,1.311,354
comput2,2023-05-11 18:29:28,14.35,1.3112,366
comput2,2023-05-11 18:29:43,14.31,1.3104,348
comput2,2023-05-11 18:29:56,14.36,1.3104,360
comput2,2023-05-11 18:30:11,14.31,1.3103,348
comput2,2023-05-11 18:30:25,14.31,1.31,366
comput2,2023-05-11 18:30:45,14.32,1.3134,342
comput2,2023-05-11 18:31:03,14.3,1.314,360
comput2,2023-05-11 18:31:16,14.33,1.314,348
comput2,2023-05-11 18:31:40,14.33,1.312,348
comput2,2023-05-11 18:31:58,14.91,1.3132,360
comput2,2023-05-11 18:32:17,14.32,1.3136,366
comput2,2023-05-11 18:32:32,14.29,1.3131,354
comput2,2023-05-11 18:32:58,14.3,1.3129,360
comput2,2023-05-11 18:33:12,14.31,1.3128,348
comput2,2023-05-11 18:33:29,14.3,1.3125,342
comput2,2023-05-11 18:33:46,14.33,1.3124,360
comput2,2023-05-11 18:34:05,14.3,1.3137,336
comput2,2023-05-11 18:34:20,14.3,1.3146,360
comput2,2023-05-11 18:34:35,15.49,1.315,354
comput2,2023-05-11 18:34:57,14.33,1.3157,366
comput2,2023-05-11 18:35:15,14.77,1.316,360
comput2,2023-05-11 18:35:33,14.35,1.313,348
comput2,2023-05-11 18:35:57,14.3,1.3138,366
comput2,2023-05-11 18:36:13,14.31,1.31,354
comput2,2023-05-11 18:36:29,14.3,1.315,366
comput2,2023-05-11 18:36:45,14.32,1.3129,348
comput2,2023-05-11 18:37:06,14.33,1.312,348
comput2,2023-05-11 18:37:26,14.31,1.3122,360
comput2,2023-05-11 18:37:40,14.28,1.3139,360
comput2,2023-05-11 18:37:56,14.32,1.3126,360
comput2,2023-05-11 18:38:13,14.28,1.3125,354
comput2,2023-05-11 18:38:32,14.32,1.312,348
comput2,2023-05-11 18:38:53,14.32,1.3118,378
comput2,2023-05-11 18:39:09,14.3,1.3122,348
comput2,2023-05-11 18:39:26,14.3,1.3129,354
comput2,2023-05-11 18:39:44,14.33,1.3128,342
comput2,2023-05-11 18:40:00,14.8,1.3138,372
comput2,2023-05-11 18:40:16,15.47,1.3157,336
comput2,2023-05-11 18:40:30,14.29,1.3138,336
comput2,2023-05-11 18:40:44,14.73,1.3158,372
comput2,2023-05-11 18:40:57,14.3,1.3148,360
comput2,2023-05-11 18:41:13,14.32,1.3135,354
comput2,2023-05-11 18:41:27,14.33,1.313,342
comput2,2023-05-11 18:41:43,14.31,1.3131,360
comput2,2023-05-11 18:42:00,14.88,1.317,378
comput2,2023-05-11 18:42:18,14.3,1.3174,366
comput2,2023-05-11 18:42:33,14.31,1.3176,348
comput2,2023-05-11 18:42:55,14.31,1.32,348
comput2,2023-05-11 18:43:15,14.41,1.32,360
comput2,2023-05-11 18:43:30,14.35,1.3212,354
comput2,2023-05-11 18:43:46,14.32,1.318,342
comput2,2023-05-11 18:43:59,14.57,1.319,342
comput2,2023-05-11 18:44:14,14.33,1.3185,372
comput2,2023-05-11 18:44:29,14.28,1.3186,354
comput2,2023-05-11 18:44:43,14.35,1.3181,348
comput2,2023-05-11 18:44:57,12.52,1.3077,342
comput2,2023-05-11 18:45:11,10.74,1.2972,354
comput2,2023-05-11 18:45:33,10.74,1.2989,342
comput2,2023-05-11 18:46:01,10.97,1.298,336
comput2,2023-05-11 18:46:17,10.77,1.2983,360
comput2,2023-05-11 18:46:33,10.74,1.2985,342
comput2,2023-05-11 18:46:55,10.79,1.3,354
comput2,2023-05-11 18:47:13,10.74,1.299,342
comput2,2023-05-11 18:47:29,10.72,1.2976,324
comput2,2023-05-11 18:47:46,10.74,1.2965,354
comput2,2023-05-11 18:48:02,10.72,1.2971,348
comput2,2023-05-11 18:48:18,10.74,1.296,360
comput2,2023-05-11 18:48:40,10.77,1.2978,330
comput2,2023-05-11 18:48:57,10.77,1.298,348
comput2,2023-05-11 18:49:11,10.74,1.2975,354
comput2,2023-05-11 18:49:26,10.74,1.296,342
comput2,2023-05-11 18:49:40,10.75,1.2961,336
comput2,2023-05-11 18:49:58,10.75,1.2961,342
comput2,2023-05-11 18:50:16,10.88,1.2967,330
comput2,2023-05-11 18:50:31,10.72,1.2968,348
comput2,2023-05-11 18:50:47,10.77,1.2961,354
comput2,2023-05-11 18:51:02,10.74,1.2974,348
comput2,2023-05-11 18:51:20,10.74,1.2975,342
comput2,2023-05-11 18:51:40,10.75,1.2967,336
comput2,2023-05-11 18:51:57,11.37,1.2985,330
comput2,2023-05-11 18:52:12,10.72,1.2972,324
comput2,2023-05-11 18:52:29,10.75,1.2981,342
comput2,2023-05-11 18:52:42,10.74,1.2969,336
comput2,2023-05-11 18:52:56,10.83,1.2977,336
comput2,2023-05-11 18:53:13,10.74,1.296,360
comput2,2023-05-11 18:53:32,10.75,1.296,354
comput2,2023-05-11 18:53:53,10.74,1.295,342
comput2,2023-05-11 18:54:10,10.72,1.2955,330
comput2,2023-05-11 18:54:29,10.74,1.2971,330
comput2,2023-05-11 18:54:48,10.74,1.2959,330
comput2,2023-05-11 18:55:00,10.94,1.2965,336
comput2,2023-05-11 18:55:13,10.74,1.2965,354
comput2,2023-05-11 18:55:25,10.74,1.2959,342
comput2,2023-05-11 18:55:38,10.72,1.2988,342
comput2,2023-05-11 18:56:00,10.72,1.2971,342
comput2,2023-05-11 18:56:17,10.72,1.3004,348
comput2,2023-05-11 18:56:34,11.79,1.3,348
comput2,2023-05-11 18:56:58,10.72,1.2991,354
comput2,2023-05-11 18:57:14,10.71,1.3018,330
comput2,2023-05-11 18:57:29,10.74,1.3013,348
comput2,2023-05-11 18:57:44,10.74,1.3008,336
comput2,2023-05-11 18:57:59,10.82,1.3007,342
comput2,2023-05-11 18:58:13,10.74,1.2994,348
comput2,2023-05-11 18:58:33,10.75,1.2995,354
comput2,2023-05-11 18:58:56,10.76,1.2997,348
comput2,2023-05-11 18:59:13,10.72,1.2987,354
comput2,2023-05-11 18:59:32,10.74,1.2998,342
comput2,2023-05-11 18:59:54,10.74,1.3003,348
comput2,2023-05-11 19:00:13,10.72,1.301,324
comput2,2023-05-11 19:00:30,10.72,1.3007,360
comput2,2023-05-11 19:00:46,10.74,1.3008,360
comput2,2023-05-11 19:01:01,10.77,1.3011,336
comput2,2023-05-11 19:01:19,10.77,1.3009,354
comput2,2023-05-11 19:01:38,10.74,1.3019,354
comput2,2023-05-11 19:01:59,11.37,1.3047,342
comput2,2023-05-11 19:02:14,10.74,1.302,354
comput2,2023-05-11 19:02:28,10.75,1.3021,336
comput2,2023-05-11 19:02:44,10.8,1.3028,348
comput2,2023-05-11 19:03:00,10.99,1.3008,348
comput2,2023-05-11 19:03:17,10.9,1.3022,354
comput2,2023-05-11 19:03:38,10.74,1.3022,336
comput2,2023-05-11 19:03:56,10.77,1.3013,360
comput2,2023-05-11 19:04:12,10.72,1.3012,336
comput2,2023-05-11 19:04:29,10.74,1.3001,366
comput2,2023-05-11 19:04:53,10.74,1.2999,354
comput2,2023-05-11 19:05:11,10.75,1.3011,336
comput2,2023-05-11 19:05:29,10.75,1.3042,360
comput2,2023-05-11 19:05:44,10.74,1.3036,336
comput2,2023-05-11 19:05:59,10.79,1.3038,324
comput2,2023-05-11 19:06:13,10.74,1.3039,330
comput2,2023-05-11 19:06:28,10.75,1.3035,360
comput2,2023-05-11 19:06:45,10.74,1.3047,330
comput2,2023-05-11 19:07:05,10.74,1.3062,348
comput2,2023-05-11 19:07:23,10.72,1.3051,354
comput2,2023-05-11 19:07:37,10.77,1.3066,354
comput2,2023-05-11 19:07:57,10.74,1.3058,348
comput2,2023-05-11 19:08:16,10.77,1.305,348
comput2,2023-05-11 19:08:33,10.75,1.3051,342
comput2,2023-05-11 19:08:57,10.81,1.3058,348
comput2,2023-05-11 19:09:15,10.79,1.3046,336
comput2,2023-05-11 19:09:30,10.72,1.303,342
comput2,2023-05-11 19:09:47,10.75,1.3025,330
comput2,2023-05-11 19:10:06,10.77,1.3025,348
comput2,2023-05-11 19:10:25,10.74,1.3036,336
comput2,2023-05-11 19:10:42,10.72,1.3068,354
comput2,2023-05-11 19:11:00,10.97,1.3065,354
comput2,2023-05-11 19:11:16,11.87,1.3068,342
comput2,2023-05-11 19:11:31,10.79,1.3055,348
comput2,2023-05-11 19:11:55,10.75,1.3047,330
comput2,2023-05-11 19:12:13,10.72,1.3042,348
comput2,2023-05-11 19:12:28,10.83,1.3037,330
comput2,2023-05-11 19:12:43,10.72,1.3033,342
comput2,2023-05-11 19:12:58,10.75,1.3026,354
comput2,2023-05-11 19:13:19,10.72,1.3039,360
comput2,2023-05-11 19:13:35,10.77,1.3058,348
comput2,2023-05-11 19:13:59,10.83,1.3053,330
comput2,2023-05-11 19:14:15,10.75,1.305,330
comput2,2023-05-11 19:14:31,10.74,1.3049,348
comput2,2023-05-11 19:14:56,10.74,1.3035,336
comput2,2023-05-11 19:15:12,10.74,1.3045,348
comput2,2023-05-11 19:15:32,10.72,1.3,330
comput2,2023-05-11 19:15:55,10.74,1.3034,342
comput2,2023-05-11 19:16:15,11.77,1.3059,336
comput2,2023-05-11 19:16:34,10.74,1.3044,354
comput2,2023-05-11 19:16:54,10.75,1.3031,348
comput2,2023-05-11 19:17:14,10.72,1.3057,348
comput2,2023-05-11 19:17:30,10.75,1.3048,354
comput2,2023-05-11 19:17:46,10.74,1.3041,354
comput2,2023-05-11 19:18:01,10.74,1.3032,348
comput2,2023-05-11 19:18:18,10.74,1.3038,342
comput2,2023-05-11 19:18:39,10.74,1.3034,342
comput2,2023-05-11 19:18:58,10.72,1.302,336
comput2,2023-05-11 19:19:17,10.75,1.3027,348
comput2,2023-05-11 19:19:33,10.75,1.3021,336
comput2,2023-05-11 19:19:57,10.77,1.3017,330
comput2,2023-05-11 19:20:13,10.77,1.3025,330
comput2,2023-05-11 19:20:30,10.77,1.3054,354
comput2,2023-05-11 19:20:53,10.74,1.304,348
comput2,2023-05-11 19:21:10,10.72,1.303,348
comput2,2023-05-11 19:21:28,10.74,1.303,348
comput2,2023-05-11 19:21:43,10.75,1.3,366
comput2,2023-05-11 19:22:01,11.04,1.3032,360
comput2,2023-05-11 19:22:23,10.74,1.303,342
comput2,2023-05-11 19:22:42,10.77,1.3042,354
comput2,2023-05-11 19:22:58,10.72,1.306,348
comput2,2023-05-11 19:23:17,10.79,1.3048,354
comput2,2023-05-11 19:23:33,10.72,1.306,348
comput2,2023-05-11 19:23:57,10.88,1.306,342
comput2,2023-05-11 19:24:11,10.75,1.3054,342
comput2,2023-05-11 19:24:27,10.77,1.3049,324
comput2,2023-05-11 19:24:43,10.74,1.3049,354
comput2,2023-05-11 19:24:59,10.79,1.3048,348
comput2,2023-05-11 19:25:17,11.36,1.3077,354
comput2,2023-05-11 19:25:34,11.8,1.3077,342
comput2,2023-05-11 19:25:54,7.19,1.28,348
comput2,2023-05-11 19:26:16,7.17,1.2804,330
comput2,2023-05-11 19:26:33,7.14,1.2796,336
comput2,2023-05-11 19:26:58,7.3,1.2791,330
comput2,2023-05-11 19:27:14,7.17,1.2794,318
comput2,2023-05-11 19:27:30,7.16,1.28,324
comput2,2023-05-11 19:27:52,7.16,1.279,318
comput2,2023-05-11 19:28:10,7.16,1.2797,348
comput2,2023-05-11 19:28:27,7.16,1.2806,330
comput2,2023-05-11 19:29:00,7.16,1.2798,330
comput2,2023-05-11 19:29:20,7.16,1.2796,330
comput2,2023-05-11 19:29:34,7.44,1.282,330
comput2,2023-05-11 19:29:57,7.17,1.2793,312
comput2,2023-05-11 19:30:14,7.14,1.279,324
comput2,2023-05-11 19:30:30,7.84,1.2818,324
comput2,2023-05-11 19:30:44,7.16,1.2815,330
comput2,2023-05-11 19:30:59,7.23,1.2808,324
comput2,2023-05-11 19:31:15,7.35,1.2812,336
comput2,2023-05-11 19:31:35,8.37,1.2836,336
comput2,2023-05-11 19:32:00,7.37,1.2815,342
comput2,2023-05-11 19:32:18,7.17,1.281,336
comput2,2023-05-11 19:32:37,7.21,1.2816,324
comput2,2023-05-11 19:32:58,7.16,1.2809,318
comput2,2023-05-11 19:33:19,7.34,1.2807,330
comput2,2023-05-11 19:33:33,7.18,1.2805,342
comput2,2023-05-11 19:33:55,7.16,1.2807,330
comput2,2023-05-11 19:34:13,7.17,1.281,330
comput2,2023-05-11 19:34:28,7.16,1.2812,324
comput2,2023-05-11 19:34:41,7.14,1.2811,324
comput2,2023-05-11 19:34:57,7.17,1.282,312
comput2,2023-05-11 19:35:12,7.19,1.2821,324
comput2,2023-05-11 19:35:30,7.17,1.2816,324
comput2,2023-05-11 19:35:48,7.17,1.2814,342
comput2,2023-05-11 19:36:06,7.19,1.2809,318
comput2,2023-05-11 19:36:24,7.17,1.2815,336
comput2,2023-05-11 19:36:41,7.16,1.2813,318
comput2,2023-05-11 19:37:02,7.75,1.2842,324
comput2,2023-05-11 19:37:16,7.23,1.2836,312
comput2,2023-05-11 19:37:33,7.16,1.2824,318
comput2,2023-05-11 19:37:56,7.14,1.284,336
comput2,2023-05-11 19:38:13,7.16,1.2865,336
comput2,2023-05-11 19:38:39,7.19,1.2866,330
comput2,2023-05-11 19:38:58,7.17,1.2859,330
comput2,2023-05-11 19:39:12,7.19,1.2862,330
comput2,2023-05-11 19:39:27,7.16,1.2868,324
comput2,2023-05-11 19:39:41,7.17,1.2861,330
comput2,2023-05-11 19:39:56,7.5,1.2874,336
comput2,2023-05-11 19:40:11,7.19,1.2858,342
comput2,2023-05-11 19:40:32,7.17,1.2873,330
comput2,2023-05-11 19:40:54,7.17,1.2863,324
comput2,2023-05-11 19:41:13,7.16,1.2866,324
comput2,2023-05-11 19:41:29,7.14,1.287,324
comput2,2023-05-11 19:41:43,7.16,1.2867,318
comput2,2023-05-11 19:41:59,7.26,1.2858,342
comput2,2023-05-11 19:42:26,7.17,1.2874,330
comput2,2023-05-11 19:42:41,7.19,1.2874,336
comput2,2023-05-11 19:43:01,7.27,1.2866,324
comput2,2023-05-11 19:43:16,7.14,1.286,324
comput2,2023-05-11 19:43:31,7.16,1.2861,324
comput2,2023-05-11 19:43:58,7.16,1.2857,336
comput2,2023-05-11 19:44:15,7.33,1.2869,330
comput2,2023-05-11 19:44:32,7.16,1.2861,336
comput2,2023-05-11 19:44:55,7.19,1.2854,330
comput2,2023-05-11 19:45:10,7.16,1.2863,324
comput2,2023-05-11 19:45:29,7.18,1.286,336
comput2,2023-05-11 19:45:55,7.16,1.286,324
comput2,2023-05-11 19:46:13,7.17,1.2864,318
comput2,2023-05-11 19:46:30,7.14,1.2864,336
comput2,2023-05-11 19:46:55,7.17,1.2857,330
comput2,2023-05-11 19:47:13,7.17,1.2867,330
comput2,2023-05-11 19:47:29,7.16,1.286,318
comput2,2023-05-11 19:47:44,7.3,1.2865,330
comput2,2023-05-11 19:47:59,7.25,1.286,342
comput2,2023-05-11 19:48:20,7.3,1.2865,336
comput2,2023-05-11 19:48:41,7.17,1.2857,324
comput2,2023-05-11 19:48:56,7.35,1.2864,354
comput2,2023-05-11 19:49:09,7.17,1.285,324
comput2,2023-05-11 19:49:23,7.17,1.2848,324
comput2,2023-05-11 19:49:38,7.23,1.2854,342
comput2,2023-05-11 19:49:57,7.17,1.2853,324
